Location,p_severe
USA,0.049170605843987775
USA,0.057540497696010634
USA,0.048534054991085714
USA,0.05950169568080571
USA,0.09311986756085558
USA,0.07518894280039184
USA,0.06479579490902952
USA,0.05169230631700285
USA,0.07549754162623504
USA,0.05639242293662846
USA,0.07055849299913752
USA,0.08689599981793343
USA,0.06131108230549631
USA,0.05200340363405492
USA,0.05815631411699966
USA,0.0834951887293266
USA,0.07496816343576547
USA,0.06187767921156832
USA,0.09529067219211422
USA,0.06556647956334574
USA,0.09285876367754489
USA,0.07177937975672104
USA,0.08212561350502764
USA,0.06915276634338202
USA,0.06378221607286017
USA,0.08002007649069597
USA,0.09530077826268851
USA,0.05513551246304143
USA,0.08249837988922847
USA,0.05365944781921886
USA,0.02508643618141586
USA,0.08781748929764616
USA,0.0949246394778481
USA,0.06393302089825668
USA,0.06997879470082266
USA,0.04929207190812432
USA,0.08196300839447589
USA,0.08095063456211453
USA,0.0834919477083892
USA,0.09977506672652296
USA,0.04835627594332231
USA,0.08971100925103054
USA,0.08105987059990563
USA,0.07359155059334767
USA,0.05581055955609601
USA,0.07021144580551718
USA,0.0729675566794435
USA,0.062382617572240534
USA,0.045590816159419484
USA,0.05760055206792088
USA,0.06150760815211683
USA,0.10387738154290327
USA,0.07940775459647147
USA,0.06177942248801614
USA,0.059782694299695745
USA,0.06589312072638698
USA,0.07858385104596316
USA,0.0766288096737437
USA,0.10399078217794411
USA,0.09542643156057104
USA,0.04900513002718097
USA,0.08404870641796172
USA,0.07013958329753467
USA,0.05703143391416335
USA,0.054394987629939946
USA,0.07849936006581618
USA,0.03991883975683694
USA,0.055005318669547915
USA,0.04223816216409632
USA,0.04131069484800815
USA,0.059053892690753625
USA,0.09305251235120836
USA,0.06652897539692006
USA,0.06866698574155435
USA,0.06846054849382319
USA,0.08573237741196281
USA,0.048455326279561624
USA,0.07466916523853782
USA,0.10025067577601325
USA,0.07361449829672002
USA,0.09722302070217234
USA,0.06337624377133849
USA,0.0844359834430637
USA,0.06732597651359566
USA,0.06663896641710926
USA,0.05876068552810968
USA,0.0770296828381645
USA,0.04548542348048372
USA,0.09835252142106804
USA,0.0915297722861187
USA,0.07467020544903086
USA,0.023470169755422612
USA,0.10228815046232959
USA,0.0734918382122147
USA,0.0530715939474272
USA,0.04304041938203286
USA,0.046295723228847466
USA,0.04919173809100421
USA,0.08849772556054766
USA,0.0507592565951203
USA,0.04542781651682374
USA,0.025653033087487884
USA,0.07212248240216697
USA,0.04131623902941834
USA,0.041061707138494705
USA,0.08379917194893466
USA,0.10892250136613235
USA,0.09868162556349264
USA,0.05606369955238148
USA,0.08389484514784397
USA,0.08306926652550363
USA,0.07635729417251358
USA,0.0921510929885807
USA,0.0538847311547624
USA,0.08932762716037475
USA,0.06677060773679869
USA,0.07640350448026059
USA,0.06835168872704517
USA,0.0782826150794467
USA,0.07851914739203272
USA,0.0783228533591796
USA,0.11327360985738655
USA,0.08218592845666609
USA,0.05177899229923288
USA,0.045645811669514084
USA,0.08348829962711654
USA,0.05122665226452191
USA,0.03627759330656791
USA,0.09700503134949798
USA,0.07255057190543775
USA,0.054021190229956516
USA,0.10825038002344238
USA,0.05437265029007708
USA,0.0867102637548317
USA,0.12431815118231303
USA,0.09274116245485521
USA,0.09693871213273393
USA,0.1192613315403482
USA,0.07327042104515653
USA,0.034704588094032235
USA,0.057723712511426856
USA,0.04934087730299209
USA,0.05048032267028203
USA,0.09131469656321993
USA,0.0755306335936239
USA,0.0798491914549669
USA,0.04579542380158033
USA,0.05599175840099698
USA,0.06976426663597457
USA,0.07071132530437374
USA,0.062220810622975055
USA,0.07756568626805654
USA,0.05254371723601271
USA,0.07948313904683801
USA,0.0638468851524685
USA,0.06357120597512231
USA,0.07814670731236534
USA,0.07623637339866027
USA,0.08273543120553944
USA,0.10982585366512959
USA,0.06383964765501443
USA,0.06913870544592653
USA,0.07233642640425093
USA,0.052942519007828696
USA,0.0703025829401304
USA,0.037364504298568205
USA,0.05722890560094063
USA,0.08556494763788516
USA,0.04603061119336648
USA,0.04662961941649672
USA,0.050878449591783365
USA,0.06435579803388466
USA,0.07120422946206884
USA,0.0776423227851078
USA,0.08311537396414165
USA,0.07557041267983311
USA,0.07796701839323003
USA,0.0796908295850669
USA,0.08994546760103014
USA,0.0863283615474637
USA,0.10809806697729872
USA,0.05430037233500681
USA,0.04962028414790873
USA,0.04903995972281571
USA,0.06298075246761076
USA,0.08041413672955257
USA,0.06720580442949226
USA,0.08307826366229656
USA,0.05636289959080698
USA,0.05132032304633681
USA,0.05943569804684214
USA,0.07740166610883052
USA,0.057492165221221234
USA,0.043141699039309714
USA,0.08266072203552968
USA,0.07142998439065223
USA,0.042013975569140626
USA,0.0859961099523218
USA,0.04818240945621192
USA,0.04970246748626012
USA,0.05386404306186354
USA,0.06392042700041432
USA,0.04054916122939905
USA,0.053136112126604414
USA,0.09560321012734097
USA,0.06528420986309107
USA,0.038034703543118796
USA,0.08214831108892195
USA,0.06067523037807869
USA,0.07418777327750337
USA,0.0790215481385748
USA,0.06555803326148439
USA,0.06045263555709639
USA,0.07788677290107247
USA,0.04391955422333163
USA,0.05950750308183404
USA,0.06702932648881647
USA,0.08227812216821698
USA,0.06296952534850783
USA,0.05602776109609922
USA,0.07279300706105929
USA,0.06567853660462522
USA,0.06768590108345507
USA,0.06772706302853876
USA,0.05811265382289895
USA,0.059641897462976386
USA,0.04548542348048372
USA,0.09653595885047753
USA,0.06009641442910043
USA,0.0732335968615981
USA,0.09440980946044945
USA,0.054262169983364875
USA,0.07642703451345371
USA,0.09273276683839302
USA,0.10533089245054592
USA,0.0927502857879271
USA,0.04594907511587025
USA,0.04963986310070356
USA,0.04479959431263551
USA,0.09083375224741835
USA,0.0835302164655599
USA,0.06619024508732149
USA,0.0752552772380412
USA,0.047422219431364175
USA,0.0641896174832321
USA,0.09142229005260005
USA,0.11398378913915248
USA,0.063464470759909
USA,0.051268336743412204
USA,0.06854272148355947
USA,0.07182462918490519
USA,0.07558355201015056
USA,0.07427016631631499
USA,0.06907040661335279
USA,0.06614631282414854
USA,0.059822089344667935
USA,0.1043599405622887
USA,0.07839489686059252
USA,0.04548415694771822
USA,0.08193860636056126
USA,0.06845932122617081
USA,0.06737840116227652
USA,0.05948790703873204
USA,0.06907605118292877
USA,0.06961776073549163
USA,0.07714061969851044
USA,0.06590207593872575
USA,0.0752732930096896
USA,0.056416488166857306
USA,0.06664912530621751
USA,0.1010151679305803
USA,0.10086622676599565
USA,0.0560540423493124
USA,0.06168623702579577
USA,0.08078537235119763
USA,0.06712831909669756
USA,0.07367108558078801
USA,0.07898061219889718
USA,0.09457421630080244
USA,0.0377725627767332
USA,0.03341007265221725
USA,0.06736420176390608
USA,0.09568307009227625
USA,0.07841516745550256
USA,0.061633937104163476
USA,0.07713334762673427
USA,0.05486925867499694
USA,0.08275462321503504
USA,0.07758645765881403
USA,0.0677792498456227
USA,0.06957317186621587
USA,0.061059100428218965
USA,0.04922906844192463
USA,0.07485610639448598
USA,0.08601841404490106
USA,0.0822606748408879
USA,0.1047205862324385
USA,0.05924074760775038
USA,0.07568133581362438
USA,0.05321490196118119
USA,0.1221801223071573
USA,0.05676057781793695
USA,0.04886914387206523
USA,0.10507546448373097
USA,0.08061063708492636
USA,0.08314152811412928
USA,0.06865525011787882
USA,0.06481287551280734
USA,0.0555210454867004
USA,0.04153256856870005
USA,0.07954681240884841
USA,0.07631434643557183
USA,0.08142572603230218
USA,0.09158647722333418
USA,0.058835947151791516
USA,0.09567498703119619
USA,0.06811911057159417
USA,0.06094720268831016
USA,0.06634274297339426
USA,0.09160216124168284
USA,0.09633458493490747
USA,0.09324522412401491
USA,0.06577783353867044
USA,0.05441891807081471
USA,0.08223751831883751
USA,0.06578860146424967
USA,0.09129194377626931
USA,0.04648074078423704
USA,0.04511622442175373
USA,0.06528848430693003
USA,0.07001813667189327
USA,0.05432058750782729
USA,0.06479125769082876
USA,0.06049375823706696
USA,0.07159118446752354
USA,0.07573174670902022
USA,0.06917485946996133
USA,0.07823203571891171
USA,0.06529485113070109
USA,0.052709379943649694
USA,0.0859832440854072
USA,0.0751580445695463
USA,0.06652454035561388
USA,0.07111879137622536
USA,0.05692081749105855
USA,0.0813395256250343
USA,0.06949706700777332
USA,0.07217305923740003
USA,0.07494230680175387
USA,0.05385232116474269
USA,0.056787517465981714
USA,0.0607495566607561
USA,0.0669223178102003
USA,0.05839195938945807
USA,0.06691350384189193
USA,0.06861193787461604
USA,0.06647077078613314
USA,0.0725964947678596
USA,0.08705150585369238
USA,0.06053133676819941
USA,0.055944034962678565
USA,0.07639542268472027
USA,0.07119664206919842
USA,0.0515345905314567
USA,0.07430927391596202
USA,0.04494181117512972
USA,0.0721427714144227
USA,0.03517751421828935
USA,0.0541896602145272
USA,0.10706843828942118
USA,0.07195426592342341
USA,0.05195281868419187
USA,0.07193723404318211
USA,0.0406324745556219
USA,0.05979261579405388
USA,0.08678920109514511
USA,0.0567214459925829
USA,0.13022926976864085
USA,0.06975915610952962
USA,0.08222761293555639
USA,0.0816077919234207
USA,0.043533161598467325
USA,0.07594460916045967
USA,0.04195049918286256
USA,0.12188842494766663
USA,0.06962553316626846
USA,0.0794636560467856
USA,0.04944512690232582
USA,0.06463861449365296
USA,0.042525104045039674
USA,0.09970939111220667
USA,0.05086767220778074
USA,0.057808044048011306
USA,0.07369333731652357
USA,0.07811549001567589
USA,0.10606184309212735
USA,0.05153000458971943
USA,0.08108475722955225
USA,0.06789506009303108
USA,0.07142294413264345
USA,0.06290131565848842
USA,0.048749006362283936
USA,0.06897397949537092
USA,0.04241376810405059
USA,0.06696712118390305
USA,0.05932866060226518
USA,0.08026444833860667
USA,0.07636854314955607
USA,0.0490198748580265
USA,0.06225486985995877
USA,0.06103085281821879
USA,0.077746836389421
USA,0.1074377494119706
USA,0.04334996314949573
USA,0.08170571786111663
USA,0.07761062549443891
USA,0.0832556622489767
USA,0.06343499508014022
USA,0.08959135970073373
USA,0.08389585326495808
USA,0.05983841091008074
USA,0.06888304420195554
USA,0.06134928465713824
USA,0.04917954327380498
USA,0.05539425998102001
USA,0.10103150428003162
USA,0.039148120528198604
USA,0.07360849359474762
USA,0.06535397577353162
USA,0.053234854169751135
USA,0.06066345548929002
USA,0.060024136474030154
USA,0.061051452287643894
USA,0.05879888787975161
USA,0.0634087393654855
USA,0.11432927561144944
USA,0.10901884703237466
USA,0.0723082472312295
USA,0.05513302578967804
USA,0.04658660638325118
USA,0.05547763575733406
USA,0.08289065005134084
USA,0.09830138879639944
USA,0.049478056151438084
USA,0.04851927558591805
USA,0.08230796799537599
USA,0.06608300132022386
USA,0.045184607442377824
USA,0.049646390019616175
USA,0.08099179587237412
USA,0.07143322673862815
USA,0.07244677100047538
USA,0.04694653095311058
USA,0.10700836101884244
USA,0.05336390488364263
USA,0.08012439665475089
USA,0.06230662434911597
USA,0.050984788110875874
USA,0.07278160701045186
USA,0.060498357905358915
USA,0.07079871840497189
USA,0.04411747460448027
USA,0.08135773754372208
USA,0.0702357903664412
USA,0.03116000659334199
USA,0.10450706521303361
USA,0.041414495752970515
USA,0.04824501384176847
USA,0.06355495824914474
USA,0.0854088085869063
USA,0.06909267613160992
USA,0.04208371591008076
USA,0.0812232693231445
USA,0.05756714989873024
USA,0.06292022517562214
USA,0.08418736578451963
USA,0.104986467399532
USA,0.09541762496467034
USA,0.05017579269116037
USA,0.07678517952831784
USA,0.059012847071778916
USA,0.03730331734620825
USA,0.03790232424229999
USA,0.061459028824153925
USA,0.05604942764161432
USA,0.042630097643332296
USA,0.07592148844334905
USA,0.07191765065496387
USA,0.06346653306943843
USA,0.06334274173152193
USA,0.041377165402050095
USA,0.050964511498136314
USA,0.05603770574449347
USA,0.061652149022851266
USA,0.07573446847086507
USA,0.06264566358663123
USA,0.08510147593260349
USA,0.0833233254963489
USA,0.038607045836974746
USA,0.04766067793708703
USA,0.08624631458087252
USA,0.04733386809109312
USA,0.060283766491882565
USA,0.07781777075072992
USA,0.09233781073170103
USA,0.08828993437044003
USA,0.12829734251403183
USA,0.06676405543827439
USA,0.05076084969613221
USA,0.07591108137402876
USA,0.06390981155767232
USA,0.11009038097208038
USA,0.06520481231908185
USA,0.081519159155654
USA,0.06223080462972992
USA,0.0617467643177844
USA,0.06595021111257109
USA,0.07318091486059139
USA,0.09305652729097012
USA,0.04642413977361437
USA,0.09930828242245762
USA,0.09859946865389138
USA,0.07602509104554059
USA,0.06087476543186921
USA,0.09208880929563289
USA,0.040349849588436355
USA,0.07304116318886902
USA,0.04834006279166685
USA,0.09002184558244959
USA,0.07996346170620691
USA,0.08609406888193372
USA,0.07745770315645667
USA,0.0834428389302531
USA,0.07602725232715886
USA,0.04737388695657478
USA,0.06176482855760171
USA,0.09534814261088015
USA,0.05374645556572855
USA,0.07741243403440976
USA,0.07959694661343904
USA,0.0656194267458332
USA,0.08710237461557341
USA,0.08555496974220732
USA,0.06469273800302605
USA,0.07788979583479716
USA,0.05367164263641809
USA,0.04007004366287659
USA,0.06907573074568762
USA,0.04992593298092541
USA,0.07036558640633009
USA,0.05407578665940798
USA,0.06382208403791073
USA,0.06781925277316118
USA,0.05829030941749887
USA,0.04255736313462828
USA,0.04946158343022656
USA,0.062281015895316406
USA,0.05361458243227172
USA,0.0611456064886895
USA,0.08332482839148093
USA,0.08043201422907693
USA,0.04948613794697841
USA,0.04007717961826017
USA,0.070158042069395965
USA,0.06421474061743712
USA,0.05823736223501141
USA,0.057779180941599825
USA,0.09805579433529299
USA,0.05186892037407122
USA,0.13045159824743305
USA,0.06685501311281838
USA,0.08323184477045842
USA,0.075862987621028
USA,0.09616809999081444
USA,0.056046433473850445
USA,0.06067934339973759
USA,0.13064004831634277
USA,0.05644391313449661
USA,0.07818985087267542
USA,0.07255825784189555
USA,0.09226988690460063
USA,0.04396727766165005
USA,0.05081570908983421
USA,0.05734082519878899
USA,0.061342299602185756
USA,0.08910992954625706
USA,0.0936539920268167
USA,0.07084612140604916
USA,0.0829385259724965
USA,0.05356465818350894
USA,0.056437649179834536
USA,0.0677534696436246
USA,0.1002591935327875
USA,0.03021320850467101
USA,0.055532783750265886
USA,0.10233616249987784
USA,0.06829066576684689
USA,0.06031941882987819
USA,0.08259499522507903
USA,0.04910688127749768
USA,0.05374390555208225
USA,0.04593633270211912
USA,0.02946182004861549
USA,0.05010265910181322
USA,0.06630805858886255
USA,0.07173174025108535
USA,0.06951664596056817
USA,0.07359675797107208
USA,0.0757862967994575
USA,0.055060314179642515
USA,0.05933441838956528
USA,0.05208439427907606
USA,0.07297881938304067
USA,0.054077851353459744
USA,0.06650680135700446
USA,0.04992134703918814
USA,0.06095543538428159
USA,0.04761533963006152
USA,0.05899770316029025
USA,0.03658085675292407
USA,0.08044079943142451
USA,0.04242090405943417
USA,0.055005318669547915
USA,0.09020074490018495
USA,0.060483701953354736
USA,0.05974200527469042
USA,0.08219265293189036
USA,0.05334832864422723
USA,0.06014841123117736
USA,0.05977973470625398
USA,0.07407153518349105
USA,0.062029034018039074
USA,0.0967375456030101
USA,0.05357266613961402
USA,0.06244474903771872
USA,0.04905346250197036
USA,0.07432788618083268
USA,0.048518403585196546
USA,0.06988396945006169
USA,0.08625400051733034
USA,0.06010240276462819
USA,0.06173869888868871
USA,0.05470198138375651
USA,0.07309740207769304
USA,0.04406845560372259
USA,0.08304624265967249
USA,0.10658201096841555
USA,0.06920753003970923
USA,0.053604925229202634
USA,0.05867914945061345
USA,0.04835127852142574
USA,0.07253877616888164
USA,0.0821906170037994
USA,0.05241372537275548
USA,0.06682265415260386
USA,0.09076709362604495
USA,0.06674551917691578
USA,0.05721175115772756
USA,0.09384762895930467
USA,0.04440053527753212
USA,0.09497724985664979
USA,0.06569201035410613
USA,0.054194332395215886
USA,0.05182986238815242
USA,0.0905072377759203
USA,0.07622907486719195
USA,0.08671717601107787
USA,0.0659725373799563
USA,0.060727465918699146
USA,0.07181019797276736
USA,0.11114067077408407
USA,0.03896744332691253
USA,0.1028217824874834
USA,0.058650233987358275
USA,0.05574216280891724
USA,0.07347767793676552
USA,0.08583090521439553
USA,0.07348261333707234
USA,0.07768901509600856
USA,0.08094474687846553
USA,0.06897285931443739
USA,0.059085829760694965
USA,0.0790828239697761
USA,0.05887249438917714
USA,0.049246334520455674
USA,0.08111950299250426
USA,0.044750356589841014
USA,0.07915919990709916
USA,0.0734666622594757
USA,0.06222430514973959
USA,0.06167147979543408
USA,0.05867208600762659
USA,0.0398532412035165
USA,0.08259634040124653
USA,0.041259353166048764
USA,0.07662034018690428
USA,0.09161675517209728
USA,0.053957240923600075
USA,0.08202181260006527
USA,0.10056143620714579
USA,0.061535905120477644
USA,0.06814441918055242
USA,0.08206903656957476
USA,0.09425264498301607
USA,0.0855616537984138
USA,0.08234680593221945
USA,0.06274967809748351
USA,0.06433234051308828
USA,0.09947428401979608
USA,0.07378722170422838
USA,0.06409388200736542
USA,0.09076482055857146
USA,0.06481026538628049
USA,0.10014917803152368
USA,0.04860493841162787
USA,0.06932606337600096
USA,0.05093324786243268
USA,0.07751735379326714
USA,0.07442256266031728
USA,0.06613531070027956
USA,0.06845956940638283
USA,0.08545130495363754
USA,0.06547420067616899
USA,0.06941511812307928
USA,0.05687437753362093
USA,0.07280898236436294
USA,0.08005279213391832
USA,0.08175769132767827
USA,0.05347051448161566
USA,0.05282245533748264
USA,0.08929101790974472
USA,0.07526939940228193
USA,0.06104774884578045
USA,0.045857069947463976
USA,0.06903896901222038
USA,0.056364515590487385
USA,0.08667869788976441
USA,0.07346727129594667
USA,0.08175880115999669
USA,0.10086221190846766
USA,0.05934202726502724
USA,0.09791435478631762
USA,0.09612063951674656
USA,0.04719693609582064
USA,0.054408315027588874
USA,0.07053937583244463
USA,0.04007004366287659
USA,0.07207018780614977
USA,0.05269515764661076
USA,0.09998564784634886
USA,0.05369305182960735
USA,0.054936010656534515
USA,0.047501194996061785
USA,0.07711692567315565
USA,0.07617043792847832
USA,0.062192738394480584
USA,0.06782699776501573
USA,0.10621255259549708
USA,0.03428366331210584
USA,0.059283351061200466
USA,0.06015895680141259
USA,0.06871374148177646
USA,0.09749549935289963
USA,0.06893071828191334
USA,0.07967335131672289
USA,0.048978663299214575
USA,0.07712342745941464
USA,0.080887674274803
USA,0.0523425799981349
USA,0.07211996115448145
USA,0.06661139587465395
USA,0.07187810940035158
USA,0.046741276050094566
USA,0.07339238879533226
USA,0.043338872146785404
USA,0.07639517450450824
USA,0.08880503975160538
USA,0.0915782653751302
USA,0.11196688489258752
USA,0.061073283460144775
USA,0.055396309635665664
USA,0.042158948767801796
USA,0.05303024652759029
USA,0.06564161318526496
USA,0.06011868975571889
USA,0.04672654758569366
USA,0.05450125230959721
USA,0.056469435349344774
USA,0.06405478475633349
USA,0.08095256224958199
USA,0.095731360247684
USA,0.058945032923975606
USA,0.06177366470071604
USA,0.09444263955201358
USA,0.08764945385823245
USA,0.04772328232264359
USA,0.025333832116955925
USA,0.049221932486541053
USA,0.06685144589898259
USA,0.0652465186559117
USA,0.056781973284571526
USA,0.11620315937181935
USA,0.03835044925199934
USA,0.05290020363452787
USA,0.05232512585227239
USA,0.05039633785749702
USA,0.08303054022397814
USA,0.033981728420104926
USA,0.06509430778666263
USA,0.034763984705934996
USA,0.09220436768221035
USA,0.09155630171954389
USA,0.0959979150344745
USA,0.05339777997291164
USA,0.07094138132194751
USA,0.04165357807920285
USA,0.0985450694638852
USA,0.06895852834827348
USA,0.0854707196589031
USA,0.0627972894719825
USA,0.05122252551630833
USA,0.07761783514706587
USA,0.08050889052540064
USA,0.08912108346074885
USA,0.08747760023421534
USA,0.05359956652254566
USA,0.09891561344341507
USA,0.11658012467222445
USA,0.12079050564269565
USA,0.0739194260294463
USA,0.04699834555514835
USA,0.045891085438011764
USA,0.04001862814148196
USA,0.054966643397827614
USA,0.06890863892920042
USA,0.10950432984026208
USA,0.04450129504089232
USA,0.061209802648219444
USA,0.04189503075268959
USA,0.08104012834716351
USA,0.10844049365485967
USA,0.04735874304508612
USA,0.07548068057890031
USA,0.08743168165667967
USA,0.0680373115298474
USA,0.06647628172025973
USA,0.03575171999982333
USA,0.047147933461507585
USA,0.0737539789786003
USA,0.051774714395220585
USA,0.11174417498843933
USA,0.043634441255744186
USA,0.08094187162361134
USA,0.07875253438105616
USA,0.09697724411632744
USA,0.06675037478145662
USA,0.08013038953053243
USA,0.0598694773063391
USA,0.08147554758508982
USA,0.05769098050175987
USA,0.07780594624821302
USA,0.04533421957444407
USA,0.08009658739050696
USA,0.06465263353341708
USA,0.04485455657544651
USA,0.06420665882189679
USA,0.061906432733562874
USA,0.04474988366976264
USA,0.06566066818817624
USA,0.08277004200600352
USA,0.06354941406773455
USA,0.051483248849497315
USA,0.08842413964352197
USA,0.07048322087630336
USA,0.07737594196374609
USA,0.0638365877624453
USA,0.03849542245066052
USA,0.0612031520124304
USA,0.07411182645489177
USA,0.0640630637913191
USA,0.07743488343809204
USA,0.07345151369353038
USA,0.05742130469934756
USA,0.07469361663081307
USA,0.06670221098961991
USA,0.0620803965004542
USA,0.04882033847719747
USA,0.04990913982247274
USA,0.0678773949338569
USA,0.06906257768881549
USA,0.07840480224387364
USA,0.06923998510320338
USA,0.06385625533871389
USA,0.06057395072080182
USA,0.05818143725120469
USA,0.03955844226689917
USA,0.0736913007536085
USA,0.0989684586553306
USA,0.10352227472854854
USA,0.06990036485490973
USA,0.05223003763726088
USA,0.06235221083635352
USA,0.05662658251743773
USA,0.05822473145657826
USA,0.07550216683308544
USA,0.06380481795937969
USA,0.09147743779016428
USA,0.08326874385093594
USA,0.07850100931278017
USA,0.05058873828294247
USA,0.054549185703743466
USA,0.02987055001334266
USA,0.08271805331855657
USA,0.0584359527756837
USA,0.06784424094487829
USA,0.0625745437505691
USA,0.07211297609952898
USA,0.07436557977253438
USA,0.06859121520739508
USA,0.07955361288758472
USA,0.06509324863974333
USA,0.06887864310014738
USA,0.07209412744173498
USA,0.09651047705464716
USA,0.07113376802083829
USA,0.09820331754760048
USA,0.08281206090405725
USA,0.06344975934948091
USA,0.04577214062156073
USA,0.05499858179480746
USA,0.0656613430384909
USA,0.08508283723063732
USA,0.0610544857205209
USA,0.07180468836567928
USA,0.046094335759856574
USA,0.0328938729149864
USA,0.050603010193709635
USA,0.06941078036155403
USA,0.05902996224987886
USA,0.06829278793388927
USA,0.07143111697110192
USA,0.06424508591340507
USA,0.07325627598224732
USA,0.07899310455466906
USA,0.056568164992975324
USA,0.05201046575000326
USA,0.11184741754232987
USA,0.08224353542032607
USA,0.054237767949450254
USA,0.08054899030421861
USA,0.04570175301976543
USA,0.0637590067322758
USA,0.07191376173834721
USA,0.09839521047864544
USA,0.08939577572734149
USA,0.09356910196602657
USA,0.07498220934112655
USA,0.06349646688524709
USA,0.06554080644806648
USA,0.06622545327119952
USA,0.039196453002988005
USA,0.07476555778219757
USA,0.05513233926370976
USA,0.05732601924489077
USA,0.0671448492908997
USA,0.04715668541657157
USA,0.07756940020907231
USA,0.05905341977067525
USA,0.039453049587963404
USA,0.05422651764536925
USA,0.08279190800819412
USA,0.07113370574388093
USA,0.09815953644022624
USA,0.0434537640544581
USA,0.13262814711257093
USA,0.06544844016803365
USA,0.07153588456398849
USA,0.10937132645522082
USA,0.05398853205972477
USA,0.11896639205191487
USA,0.08205291357064573
USA,0.05313357451247428
USA,0.057021760344649626
USA,0.07381904713885175
USA,0.062423267332132736
USA,0.03299767381994877
USA,0.1316671505240666
USA,0.143368006927229
USA,0.03804385457882591
USA,0.06254918411180567
USA,0.060805424171572205
USA,0.054556720739770186
USA,0.056805581705799024
USA,0.05199666675931447
USA,0.07386788578100312
USA,0.08365591372204274
USA,0.07436423617877302
USA,0.047605529944155206
USA,0.07947054514899565
USA,0.04214956264361323
USA,0.10713988379519265
USA,0.09054021984356653
USA,0.03533585407971258
USA,0.07166014749494484
USA,0.06321499534627867
USA,0.08794879381364983
USA,0.08040032401230911
USA,0.05893549785537682
USA,0.10477585857707088
USA,0.0331336599750645
USA,0.08772856933992193
USA,0.05092560441264861
USA,0.07874815839514672
USA,0.07546606259591272
USA,0.08933114487211735
USA,0.08250498091128929
USA,0.11565300960108872
USA,0.08259398684579265
USA,0.053391988938327944
USA,0.034654663845269454
USA,0.05733176066574624
USA,0.06272116171487147
USA,0.05566464051727809
USA,0.08703321793149256
USA,0.056991166868469646
USA,0.08473554070444095
USA,0.04892413938215983
USA,0.0537388466902666
USA,0.06145261264202223
USA,0.07833600641605173
USA,0.07701005106683569
USA,0.06765284748264226
USA,0.07823865494050466
USA,0.07848999453402743
USA,0.05619288655579942
USA,0.10396483329299333
USA,0.07691073802171346
USA,0.03864246239427451
USA,0.07551161085876607
USA,0.038854441772514806
USA,0.06928532341022889
USA,0.0336951856198047
USA,0.0820197479060135
USA,0.03840037350076213
USA,0.06978323655229844
USA,0.057744147098498566
USA,0.036399931371425956
USA,0.09092599264649795
USA,0.0641037135512113
USA,0.07865909630320037
USA,0.044181694989717225
USA,0.07779420012538515
USA,0.07486146279487428
USA,0.08646057942610247
USA,0.03886295589598187
USA,0.05097393688743801
USA,0.04627509134917703
USA,0.06344420686355201
USA,0.07108092344374686
USA,0.08503636850723892
USA,0.07251783989577076
USA,0.05355197804671517
USA,0.08228618759731268
USA,0.05367711430543155
USA,0.07325899668660835
USA,0.05239742699232074
USA,0.03500630938014324
USA,0.050863000027092056
USA,0.04225542824262736
USA,0.07942293244745816
USA,0.09156978467208059
USA,0.0931805597351976
USA,0.07402373807887123
USA,0.056408209131871695
USA,0.06323734905258617
USA,0.05214695939951949
USA,0.05115798443846261
USA,0.07434282698558375
USA,0.060933418737027484
USA,0.056296367023520644
USA,0.06944064097275154
USA,0.07723682809445549
USA,0.09235564781220758
USA,0.048594335368402033
USA,0.06778847472076505
USA,0.07544932225599402
USA,0.05082121400613128
USA,0.08992117611400768
USA,0.0453152878825044
USA,0.07655627202913695
USA,0.0789551615172156
USA,0.057136140067130824
USA,0.06888652031137439
USA,0.07786476285331856
USA,0.072699164357912
USA,0.08026620134487139
USA,0.07903385501959345
USA,0.0959237259256735
USA,0.05850751095750208
USA,0.05510357539310009
USA,0.10959055446489163
USA,0.07082706029626992
USA,0.07712693144460257
USA,0.059229498630707894
USA,0.07292637388659237
USA,0.06574074190953864
USA,0.08608837380009243
USA,0.06416449434902706
USA,0.06573273395343356
USA,0.0683654995439248
USA,0.08912737100629382
USA,0.0636354759740875
USA,0.07644924652238588
USA,0.08197099345191249
USA,0.04453654829824481
USA,0.0612858576292208
USA,0.0501097950571968
USA,0.0826156548073847
USA,0.08173487071912192
USA,0.09378049610500144
USA,0.03538973073591216
USA,0.07398822185726821
USA,0.04877340839619856
USA,0.07901885150938356
USA,0.08006642641538755
USA,0.06931614162627521
USA,0.043077204300478185
USA,0.08225748663848446
USA,0.053148792263398185
USA,0.06339614546764313
USA,0.08296798686822678
USA,0.08890549728560192
USA,0.10039627642849108
USA,0.07001622428754489
USA,0.09726656218922088
USA,0.08015492422066633
USA,0.13641204471512353
USA,0.08404398435983185
USA,0.052108323392912305
USA,0.07968300851979197
USA,0.061508553992273576
USA,0.04291776062456605
USA,0.09305209224966395
USA,0.04296562017927707
USA,0.058499503001397
USA,0.05824422711151446
USA,0.07976602522857587
USA,0.07334150630689655
USA,0.05186852129342809
USA,0.08803896874166167
USA,0.0584197834377405
USA,0.05756696442397702
USA,0.05597812296562308
USA,0.0819882099167153
USA,0.07140567805411241
USA,0.049475685804183676
USA,0.08081618993241986
USA,0.06056313407168608
USA,0.09791350247945887
USA,0.07347638395673238
USA,0.06401220742895425
USA,0.037557849237131895
USA,0.06598572733417411
USA,0.06134453383304757
USA,0.06461333913197831
USA,0.047190273060515424
